# Open-loop AC Monte Carlo simulation mismatch-only input voltage offset
# N B M BN BM NN NV MV
-0.00200473 -0.00184496 0.000440035 -0.000868156 0.00113608 0.00312182 -0.00128704 0.000906021
-0.00265461 -0.00321781 0.00323887 0.00299403 0.00100063 -0.00367068 0.00494544 -0.00203252
0.00596008 0.0033078 -0.00358284 -0.00549685 -0.00162641 -0.000219018 0.00049987 -0.00458119
0.00518092 0.00291088 0.000517394 -0.00804801 -0.00144148 3.42337E-05 0.000767991 0.00193766
0.00363413 -0.00206384 -0.00210303 0.00715077 0.00140949 -0.00350694 0.00410266 -0.000108184
0.00202848 -0.00519115 -0.00121649 -0.00774724 0.00148755 0.000602149 -0.00143151 0.00431484
-0.00314577 -0.00477214 0.00128848 0.000882188 0.00434041 0.00197144 -0.00231711 -0.00302643
-0.000918148 0.000746994 0.00724096 -0.000817441 -0.00187894 0.000841549 0.000962547 -0.0036323
0.00348237 0.00400243 -0.000972096 -0.000348162 -0.00190737 0.0022797 0.00337401 -0.00133046
0.00139876 -0.00288412 -0.00421181 -0.00436183 -0.00205112 -0.00341939 -0.00501221 0.00373336
-0.00287795 0.00280488 0.000145737 0.00015407 0.00109373 -0.00187713 0.000137473 -0.00200125
0.0005623 0.000834247 -0.000758872 0.000445588 0.00246681 0.00160828 0.00469616 0.0020471
-0.00314369 -0.00481116 -0.00281691 -0.00501555 -0.00490052 -0.000637442 0.00556876 -0.00363469
-0.00347525 0.00125363 -0.000261773 0.00108998 0.000111606 0.00223902 -0.00338245 0.00274533
-0.00112333 -0.000996843 -0.00266057 -0.000326499 -5.58837E-05 -0.00233256 0.00328336 -0.00205076
0.00156241 0.000170494 0.000369232 -0.001314 0.0027702 -0.00166771 0.00756296 -0.00125122
-0.00368042 0.00108969 -0.00865682 0.000462557 -0.00618127 0.00701895 0.000415763 -0.00753424
-0.00380673 0.00893939 0.000405238 0.00091392 -0.000409643 -0.00314269 0.00339234 -0.00298345
-0.00338619 -6.24712E-05 -0.00127246 0.00501492 -0.00199545 -0.00637011 0.000869918 -0.000510324
0.00335773 0.00316508 0.00233258 -0.00490421 0.00213861 0.000193667 0.00351808 -0.000694991
0.00152653 0.00241936 -0.0011421 0.00155956 -0.00113887 0.000323216 0.00326906 0.00102239
-0.00100942 0.000115087 3.57356E-05 0.00354728 0.00142983 0.00319517 -0.0042785 0.000121733
-0.00169831 0.00424643 -0.00210862 -0.00189891 -0.000851525 0.00153696 -0.00115024 -0.000727094
