1.00000000e+00,1.79999623e+02,1.00000000e+00,1.79999626e+02,1.00000000e+00,1.79999624e+02,1.00000000e+00,1.79999748e+02,1.00000000e+00,1.79999624e+02,1.00000000e+00,1.79994743e+02,1.00000000e+00,1.79994706e+02,1.00000000e+00,1.79992164e+02,
1.02329299e+00,1.79999614e+02,1.02329299e+00,1.79999617e+02,1.02329299e+00,1.79999615e+02,1.02329299e+00,1.79999742e+02,1.02329299e+00,1.79999615e+02,1.02329299e+00,1.79994620e+02,1.02329299e+00,1.79994583e+02,1.02329299e+00,1.79991982e+02,
1.04712855e+00,1.79999605e+02,1.04712855e+00,1.79999608e+02,1.04712855e+00,1.79999606e+02,1.04712855e+00,1.79999736e+02,1.04712855e+00,1.79999606e+02,1.04712855e+00,1.79994495e+02,1.04712855e+00,1.79994457e+02,1.04712855e+00,1.79991795e+02,
1.07151931e+00,1.79999596e+02,1.07151931e+00,1.79999599e+02,1.07151931e+00,1.79999597e+02,1.07151931e+00,1.79999729e+02,1.07151931e+00,1.79999597e+02,1.07151931e+00,1.79994367e+02,1.07151931e+00,1.79994328e+02,1.07151931e+00,1.79991604e+02,
1.09647820e+00,1.79999586e+02,1.09647820e+00,1.79999589e+02,1.09647820e+00,1.79999587e+02,1.09647820e+00,1.79999723e+02,1.09647820e+00,1.79999587e+02,1.09647820e+00,1.79994235e+02,1.09647820e+00,1.79994196e+02,1.09647820e+00,1.79991408e+02,
1.12201845e+00,1.79999577e+02,1.12201845e+00,1.79999580e+02,1.12201845e+00,1.79999578e+02,1.12201845e+00,1.79999717e+02,1.12201845e+00,1.79999577e+02,1.12201845e+00,1.79994101e+02,1.12201845e+00,1.79994060e+02,1.12201845e+00,1.79991208e+02,
1.14815362e+00,1.79999567e+02,1.14815362e+00,1.79999570e+02,1.14815362e+00,1.79999568e+02,1.14815362e+00,1.79999710e+02,1.14815362e+00,1.79999568e+02,1.14815362e+00,1.79993964e+02,1.14815362e+00,1.79993922e+02,1.14815362e+00,1.79991003e+02,
1.17489755e+00,1.79999557e+02,1.17489755e+00,1.79999560e+02,1.17489755e+00,1.79999558e+02,1.17489755e+00,1.79999703e+02,1.17489755e+00,1.79999557e+02,1.17489755e+00,1.79993823e+02,1.17489755e+00,1.79993780e+02,1.17489755e+00,1.79990794e+02,
1.20226443e+00,1.79999546e+02,1.20226443e+00,1.79999550e+02,1.20226443e+00,1.79999547e+02,1.20226443e+00,1.79999696e+02,1.20226443e+00,1.79999547e+02,1.20226443e+00,1.79993679e+02,1.20226443e+00,1.79993636e+02,1.20226443e+00,1.79990579e+02,
1.23026877e+00,1.79999536e+02,1.23026877e+00,1.79999539e+02,1.23026877e+00,1.79999537e+02,1.23026877e+00,1.79999689e+02,1.23026877e+00,1.79999537e+02,1.23026877e+00,1.79993532e+02,1.23026877e+00,1.79993487e+02,1.23026877e+00,1.79990360e+02,
1.25892541e+00,1.79999525e+02,1.25892541e+00,1.79999528e+02,1.25892541e+00,1.79999526e+02,1.25892541e+00,1.79999682e+02,1.25892541e+00,1.79999526e+02,1.25892541e+00,1.79993381e+02,1.25892541e+00,1.79993336e+02,1.25892541e+00,1.79990135e+02,
1.28824955e+00,1.79999514e+02,1.28824955e+00,1.79999517e+02,1.28824955e+00,1.79999515e+02,1.28824955e+00,1.79999675e+02,1.28824955e+00,1.79999515e+02,1.28824955e+00,1.79993227e+02,1.28824955e+00,1.79993180e+02,1.28824955e+00,1.79989906e+02,
1.31825674e+00,1.79999502e+02,1.31825674e+00,1.79999506e+02,1.31825674e+00,1.79999504e+02,1.31825674e+00,1.79999667e+02,1.31825674e+00,1.79999503e+02,1.31825674e+00,1.79993069e+02,1.31825674e+00,1.79993022e+02,1.31825674e+00,1.79989670e+02,
