1.00000000e+00,-1.52681044e-01,1.00000000e+00,-1.52636685e-01,1.00000000e+00,1.48867572e-01,1.00000000e+00,-3.53322427e+01,1.00000000e+00,-3.14351264e+01,1.00000000e+00,-3.53319530e+01,1.00000000e+00,-3.14338226e+01,1.00000000e+00,-3.18578214e+01,
1.02329299e+00,-1.52681044e-01,1.02329299e+00,-1.52636685e-01,1.02329299e+00,1.48867572e-01,1.02329299e+00,-3.53322427e+01,1.02329299e+00,-3.14351264e+01,1.02329299e+00,-3.53319530e+01,1.02329299e+00,-3.14338226e+01,1.02329299e+00,-3.18578214e+01,
1.04712855e+00,-1.52681044e-01,1.04712855e+00,-1.52636685e-01,1.04712855e+00,1.48867572e-01,1.04712855e+00,-3.53322427e+01,1.04712855e+00,-3.14351264e+01,1.04712855e+00,-3.53319530e+01,1.04712855e+00,-3.14338226e+01,1.04712855e+00,-3.18578214e+01,
1.07151931e+00,-1.52681044e-01,1.07151931e+00,-1.52636685e-01,1.07151931e+00,1.48867572e-01,1.07151931e+00,-3.53322427e+01,1.07151931e+00,-3.14351264e+01,1.07151931e+00,-3.53319530e+01,1.07151931e+00,-3.14338226e+01,1.07151931e+00,-3.18578214e+01,
1.09647820e+00,-1.52681044e-01,1.09647820e+00,-1.52636685e-01,1.09647820e+00,1.48867572e-01,1.09647820e+00,-3.53322427e+01,1.09647820e+00,-3.14351264e+01,1.09647820e+00,-3.53319530e+01,1.09647820e+00,-3.14338226e+01,1.09647820e+00,-3.18578214e+01,
1.12201845e+00,-1.52681044e-01,1.12201845e+00,-1.52636685e-01,1.12201845e+00,1.48867572e-01,1.12201845e+00,-3.53322427e+01,1.12201845e+00,-3.14351264e+01,1.12201845e+00,-3.53319530e+01,1.12201845e+00,-3.14338226e+01,1.12201845e+00,-3.18578214e+01,
1.14815362e+00,-1.52681044e-01,1.14815362e+00,-1.52636685e-01,1.14815362e+00,1.48867572e-01,1.14815362e+00,-3.53322427e+01,1.14815362e+00,-3.14351264e+01,1.14815362e+00,-3.53319530e+01,1.14815362e+00,-3.14338226e+01,1.14815362e+00,-3.18578214e+01,
1.17489755e+00,-1.52681044e-01,1.17489755e+00,-1.52636685e-01,1.17489755e+00,1.48867572e-01,1.17489755e+00,-3.53322427e+01,1.17489755e+00,-3.14351264e+01,1.17489755e+00,-3.53319530e+01,1.17489755e+00,-3.14338226e+01,1.17489755e+00,-3.18578214e+01,
1.20226443e+00,-1.52681044e-01,1.20226443e+00,-1.52636685e-01,1.20226443e+00,1.48867572e-01,1.20226443e+00,-3.53322427e+01,1.20226443e+00,-3.14351264e+01,1.20226443e+00,-3.53319530e+01,1.20226443e+00,-3.14338226e+01,1.20226443e+00,-3.18578214e+01,
1.23026877e+00,-1.52681044e-01,1.23026877e+00,-1.52636685e-01,1.23026877e+00,1.48867572e-01,1.23026877e+00,-3.53322427e+01,1.23026877e+00,-3.14351264e+01,1.23026877e+00,-3.53319530e+01,1.23026877e+00,-3.14338226e+01,1.23026877e+00,-3.18578214e+01,
