frequency,,,,av0,,,,,,,frequency,,,,av1,,,,,,,frequency,,,,av2,,,,,,,frequency,,,,av3,,,,,,,frequency,,,,av4,,,,,,,frequency,,,,av5,,,,,,,frequency,,,,av6,,,,,,,frequency,,,,av7,,,,,,
1.00000000e+00,3.67085821e+01,1.00000000e+00,3.67085808e+01,1.00000000e+00,3.67085806e+01,1.00000000e+00,3.31867554e+01,1.00000000e+00,3.67085807e+01,1.00000000e+00,7.00213004e+01,1.00000000e+00,7.00836020e+01,1.00000000e+00,7.35431263e+01,
1.02329299e+00,3.67085821e+01,1.02329299e+00,3.67085808e+01,1.02329299e+00,3.67085806e+01,1.02329299e+00,3.31867554e+01,1.02329299e+00,3.67085807e+01,1.02329299e+00,7.00213004e+01,1.02329299e+00,7.00836020e+01,1.02329299e+00,7.35431263e+01,
1.04712855e+00,3.67085821e+01,1.04712855e+00,3.67085808e+01,1.04712855e+00,3.67085806e+01,1.04712855e+00,3.31867554e+01,1.04712855e+00,3.67085807e+01,1.04712855e+00,7.00213004e+01,1.04712855e+00,7.00836020e+01,1.04712855e+00,7.35431263e+01,
1.07151931e+00,3.67085821e+01,1.07151931e+00,3.67085808e+01,1.07151931e+00,3.67085806e+01,1.07151931e+00,3.31867554e+01,1.07151931e+00,3.67085807e+01,1.07151931e+00,7.00213004e+01,1.07151931e+00,7.00836020e+01,1.07151931e+00,7.35431263e+01,
1.09647820e+00,3.67085821e+01,1.09647820e+00,3.67085808e+01,1.09647820e+00,3.67085806e+01,1.09647820e+00,3.31867554e+01,1.09647820e+00,3.67085807e+01,1.09647820e+00,7.00213004e+01,1.09647820e+00,7.00836019e+01,1.09647820e+00,7.35431263e+01,
1.12201845e+00,3.67085821e+01,1.12201845e+00,3.67085808e+01,1.12201845e+00,3.67085806e+01,1.12201845e+00,3.31867554e+01,1.12201845e+00,3.67085807e+01,1.12201845e+00,7.00213004e+01,1.12201845e+00,7.00836019e+01,1.12201845e+00,7.35431263e+01,
1.14815362e+00,3.67085821e+01,1.14815362e+00,3.67085808e+01,1.14815362e+00,3.67085806e+01,1.14815362e+00,3.31867554e+01,1.14815362e+00,3.67085807e+01,1.14815362e+00,7.00213004e+01,1.14815362e+00,7.00836019e+01,1.14815362e+00,7.35431263e+01,
1.17489755e+00,3.67085821e+01,1.17489755e+00,3.67085808e+01,1.17489755e+00,3.67085806e+01,1.17489755e+00,3.31867554e+01,1.17489755e+00,3.67085807e+01,1.17489755e+00,7.00213004e+01,1.17489755e+00,7.00836019e+01,1.17489755e+00,7.35431263e+01,
1.20226443e+00,3.67085821e+01,1.20226443e+00,3.67085808e+01,1.20226443e+00,3.67085806e+01,1.20226443e+00,3.31867554e+01,1.20226443e+00,3.67085807e+01,1.20226443e+00,7.00213004e+01,1.20226443e+00,7.00836019e+01,1.20226443e+00,7.35431263e+01,
1.23026877e+00,3.67085821e+01,1.23026877e+00,3.67085808e+01,1.23026877e+00,3.67085806e+01,1.23026877e+00,3.31867554e+01,1.23026877e+00,3.67085807e+01,1.23026877e+00,7.00213004e+01,1.23026877e+00,7.00836019e+01,1.23026877e+00,7.35431263e+01,
1.25892541e+00,3.67085821e+01,1.25892541e+00,3.67085808e+01,1.25892541e+00,3.67085806e+01,1.25892541e+00,3.31867554e+01,1.25892541e+00,3.67085807e+01,1.25892541e+00,7.00213004e+01,1.25892541e+00,7.00836019e+01,1.25892541e+00,7.35431262e+01,
1.28824955e+00,3.67085821e+01,1.28824955e+00,3.67085808e+01,1.28824955e+00,3.67085806e+01,1.28824955e+00,3.31867554e+01,1.28824955e+00,3.67085807e+01,1.28824955e+00,7.00213004e+01,1.28824955e+00,7.00836019e+01,1.28824955e+00,7.35431262e+01,
1.31825674e+00,3.67085821e+01,1.31825674e+00,3.67085808e+01,1.31825674e+00,3.67085806e+01,1.31825674e+00,3.31867554e+01,1.31825674e+00,3.67085807e+01,1.31825674e+00,7.00213004e+01,1.31825674e+00,7.00836019e+01,1.31825674e+00,7.35431262e+01,
1.34896288e+00,3.67085821e+01,1.34896288e+00,3.67085808e+01,1.34896288e+00,3.67085806e+01,1.34896288e+00,3.31867554e+01,1.34896288e+00,3.67085807e+01,1.34896288e+00,7.00213004e+01,1.34896288e+00,7.00836019e+01,1.34896288e+00,7.35431262e+01,
1.38038426e+00,3.67085821e+01,1.38038426e+00,3.67085808e+01,1.38038426e+00,3.67085806e+01,1.38038426e+00,3.31867554e+01,1.38038426e+00,3.67085807e+01,1.38038426e+00,7.00213004e+01,1.38038426e+00,7.00836019e+01,1.38038426e+00,7.35431262e+01,
1.41253754e+00,3.67085821e+01,1.41253754e+00,3.67085808e+01,1.41253754e+00,3.67085806e+01,1.41253754e+00,3.31867554e+01,1.41253754e+00,3.67085807e+01,1.41253754e+00,7.00213004e+01,1.41253754e+00,7.00836019e+01,1.41253754e+00,7.35431262e+01,
1.44543977e+00,3.67085821e+01,1.44543977e+00,3.67085808e+01,1.44543977e+00,3.67085806e+01,1.44543977e+00,3.31867554e+01,1.44543977e+00,3.67085807e+01,1.44543977e+00,7.00213004e+01,1.44543977e+00,7.00836019e+01,1.44543977e+00,7.35431262e+01,
1.47910839e+00,3.67085821e+01,1.47910839e+00,3.67085808e+01,1.47910839e+00,3.67085806e+01,1.47910839e+00,3.31867554e+01,1.47910839e+00,3.67085807e+01,1.47910839e+00,7.00213004e+01,1.47910839e+00,7.00836019e+01,1.47910839e+00,7.35431262e+01,
1.51356125e+00,3.67085821e+01,1.51356125e+00,3.67085808e+01,1.51356125e+00,3.67085806e+01,1.51356125e+00,3.31867554e+01,1.51356125e+00,3.67085807e+01,1.51356125e+00,7.00213004e+01,1.51356125e+00,7.00836019e+01,1.51356125e+00,7.35431261e+01,
1.54881662e+00,3.67085821e+01,1.54881662e+00,3.67085808e+01,1.54881662e+00,3.67085806e+01,1.54881662e+00,3.31867554e+01,1.54881662e+00,3.67085807e+01,1.54881662e+00,7.00213004e+01,1.54881662e+00,7.00836019e+01,1.54881662e+00,7.35431261e+01,
1.58489319e+00,3.67085821e+01,1.58489319e+00,3.67085808e+01,1.58489319e+00,3.67085806e+01,1.58489319e+00,3.31867554e+01,1.58489319e+00,3.67085807e+01,1.58489319e+00,7.00213003e+01,1.58489319e+00,7.00836019e+01,1.58489319e+00,7.35431261e+01,
1.62181010e+00,3.67085821e+01,1.62181010e+00,3.67085808e+01,1.62181010e+00,3.67085806e+01,1.62181010e+00,3.31867554e+01,1.62181010e+00,3.67085807e+01,1.62181010e+00,7.00213003e+01,1.62181010e+00,7.00836019e+01,1.62181010e+00,7.35431261e+01,
1.65958691e+00,3.67085821e+01,1.65958691e+00,3.67085808e+01,1.65958691e+00,3.67085806e+01,1.65958691e+00,3.31867554e+01,1.65958691e+00,3.67085807e+01,1.65958691e+00,7.00213003e+01,1.65958691e+00,7.00836019e+01,1.65958691e+00,7.35431261e+01,
1.69824365e+00,3.67085821e+01,1.69824365e+00,3.67085808e+01,1.69824365e+00,3.67085806e+01,1.69824365e+00,3.31867554e+01,1.69824365e+00,3.67085807e+01,1.69824365e+00,7.00213003e+01,1.69824365e+00,7.00836018e+01,1.69824365e+00,7.35431261e+01,
1.73780083e+00,3.67085821e+01,1.73780083e+00,3.67085808e+01,1.73780083e+00,3.67085806e+01,1.73780083e+00,3.31867554e+01,1.73780083e+00,3.67085807e+01,1.73780083e+00,7.00213003e+01,1.73780083e+00,7.00836018e+01,1.73780083e+00,7.35431261e+01,
1.77827941e+00,3.67085821e+01,1.77827941e+00,3.67085808e+01,1.77827941e+00,3.67085806e+01,1.77827941e+00,3.31867554e+01,1.77827941e+00,3.67085807e+01,1.77827941e+00,7.00213003e+01,1.77827941e+00,7.00836018e+01,1.77827941e+00,7.35431260e+01,
1.81970086e+00,3.67085821e+01,1.81970086e+00,3.67085808e+01,1.81970086e+00,3.67085806e+01,1.81970086e+00,3.31867554e+01,1.81970086e+00,3.67085807e+01,1.81970086e+00,7.00213003e+01,1.81970086e+00,7.00836018e+01,1.81970086e+00,7.35431260e+01,
1.86208714e+00,3.67085821e+01,1.86208714e+00,3.67085808e+01,1.86208714e+00,3.67085806e+01,1.86208714e+00,3.31867554e+01,1.86208714e+00,3.67085807e+01,1.86208714e+00,7.00213003e+01,1.86208714e+00,7.00836018e+01,1.86208714e+00,7.35431260e+01,
1.90546072e+00,3.67085821e+01,1.90546072e+00,3.67085808e+01,1.90546072e+00,3.67085806e+01,1.90546072e+00,3.31867554e+01,1.90546072e+00,3.67085807e+01,1.90546072e+00,7.00213003e+01,1.90546072e+00,7.00836018e+01,1.90546072e+00,7.35431260e+01,
1.94984460e+00,3.67085821e+01,1.94984460e+00,3.67085808e+01,1.94984460e+00,3.67085806e+01,1.94984460e+00,3.31867554e+01,1.94984460e+00,3.67085807e+01,1.94984460e+00,7.00213003e+01,1.94984460e+00,7.00836018e+01,1.94984460e+00,7.35431260e+01,
1.99526231e+00,3.67085821e+01,1.99526231e+00,3.67085808e+01,1.99526231e+00,3.67085806e+01,1.99526231e+00,3.31867554e+01,1.99526231e+00,3.67085807e+01,1.99526231e+00,7.00213003e+01,1.99526231e+00,7.00836018e+01,1.99526231e+00,7.35431259e+01,
2.04173794e+00,3.67085821e+01,2.04173794e+00,3.67085808e+01,2.04173794e+00,3.67085806e+01,2.04173794e+00,3.31867554e+01,2.04173794e+00,3.67085807e+01,2.04173794e+00,7.00213002e+01,2.04173794e+00,7.00836018e+01,2.04173794e+00,7.35431259e+01,
2.08929613e+00,3.67085821e+01,2.08929613e+00,3.67085808e+01,2.08929613e+00,3.67085806e+01,2.08929613e+00,3.31867554e+01,2.08929613e+00,3.67085807e+01,2.08929613e+00,7.00213002e+01,2.08929613e+00,7.00836018e+01,2.08929613e+00,7.35431259e+01,
2.13796209e+00,3.67085821e+01,2.13796209e+00,3.67085808e+01,2.13796209e+00,3.67085806e+01,2.13796209e+00,3.31867554e+01,2.13796209e+00,3.67085807e+01,2.13796209e+00,7.00213002e+01,2.13796209e+00,7.00836017e+01,2.13796209e+00,7.35431258e+01,
2.18776162e+00,3.67085821e+01,2.18776162e+00,3.67085808e+01,2.18776162e+00,3.67085806e+01,2.18776162e+00,3.31867554e+01,2.18776162e+00,3.67085807e+01,2.18776162e+00,7.00213002e+01,2.18776162e+00,7.00836017e+01,2.18776162e+00,7.35431258e+01,
2.23872114e+00,3.67085821e+01,2.23872114e+00,3.67085808e+01,2.23872114e+00,3.67085806e+01,2.23872114e+00,3.31867554e+01,2.23872114e+00,3.67085807e+01,2.23872114e+00,7.00213002e+01,2.23872114e+00,7.00836017e+01,2.23872114e+00,7.35431258e+01,
2.29086765e+00,3.67085821e+01,2.29086765e+00,3.67085808e+01,2.29086765e+00,3.67085806e+01,2.29086765e+00,3.31867554e+01,2.29086765e+00,3.67085807e+01,2.29086765e+00,7.00213002e+01,2.29086765e+00,7.00836017e+01,2.29086765e+00,7.35431258e+01,
2.34422882e+00,3.67085821e+01,2.34422882e+00,3.67085808e+01,2.34422882e+00,3.67085806e+01,2.34422882e+00,3.31867554e+01,2.34422882e+00,3.67085807e+01,2.34422882e+00,7.00213002e+01,2.34422882e+00,7.00836017e+01,2.34422882e+00,7.35431257e+01,
2.39883292e+00,3.67085821e+01,2.39883292e+00,3.67085808e+01,2.39883292e+00,3.67085806e+01,2.39883292e+00,3.31867554e+01,2.39883292e+00,3.67085807e+01,2.39883292e+00,7.00213002e+01,2.39883292e+00,7.00836017e+01,2.39883292e+00,7.35431257e+01,
2.45470892e+00,3.67085821e+01,2.45470892e+00,3.67085808e+01,2.45470892e+00,3.67085806e+01,2.45470892e+00,3.31867554e+01,2.45470892e+00,3.67085807e+01,2.45470892e+00,7.00213001e+01,2.45470892e+00,7.00836017e+01,2.45470892e+00,7.35431257e+01,
2.51188643e+00,3.67085821e+01,2.51188643e+00,3.67085808e+01,2.51188643e+00,3.67085806e+01,2.51188643e+00,3.31867554e+01,2.51188643e+00,3.67085807e+01,2.51188643e+00,7.00213001e+01,2.51188643e+00,7.00836016e+01,2.51188643e+00,7.35431256e+01,
2.57039578e+00,3.67085821e+01,2.57039578e+00,3.67085808e+01,2.57039578e+00,3.67085806e+01,2.57039578e+00,3.31867554e+01,2.57039578e+00,3.67085807e+01,2.57039578e+00,7.00213001e+01,2.57039578e+00,7.00836016e+01,2.57039578e+00,7.35431256e+01,
