-1.50000000e+00,2.87899608e-04,-1.50000000e+00,1.58581374e-04,-1.50000000e+00,1.27015299e+00,-1.50000000e+00,6.99627925e-01,
-1.49000000e+00,2.86311434e-04,-1.49000000e+00,1.59053460e-04,-1.49000000e+00,1.26314630e+00,-1.49000000e+00,7.01710670e-01,
-1.48000000e+00,2.84718539e-04,-1.48000000e+00,1.59525108e-04,-1.48000000e+00,1.25611877e+00,-1.48000000e+00,7.03791485e-01,
-1.47000000e+00,2.83120932e-04,-1.47000000e+00,1.59995789e-04,-1.47000000e+00,1.24907047e+00,-1.47000000e+00,7.05868031e-01,
-1.46000000e+00,2.81518623e-04,-1.46000000e+00,1.60465310e-04,-1.46000000e+00,1.24200141e+00,-1.46000000e+00,7.07939458e-01,
-1.45000000e+00,2.79911626e-04,-1.45000000e+00,1.60933461e-04,-1.45000000e+00,1.23491168e+00,-1.45000000e+00,7.10004843e-01,
-1.44000000e+00,2.78299954e-04,-1.44000000e+00,1.61400016e-04,-1.44000000e+00,1.22780132e+00,-1.44000000e+00,7.12063187e-01,
-1.43000000e+00,2.76683625e-04,-1.43000000e+00,1.61864729e-04,-1.43000000e+00,1.22067041e+00,-1.43000000e+00,7.14113406e-01,
-1.42000000e+00,2.75062659e-04,-1.42000000e+00,1.62327336e-04,-1.42000000e+00,1.21351905e+00,-1.42000000e+00,7.16154329e-01,
-1.41000000e+00,2.73437079e-04,-1.41000000e+00,1.62787548e-04,-1.41000000e+00,1.20634733e+00,-1.41000000e+00,7.18184688e-01,
-1.40000000e+00,2.71806908e-04,-1.40000000e+00,1.63245055e-04,-1.40000000e+00,1.19915536e+00,-1.40000000e+00,7.20203113e-01,
-1.39000000e+00,2.70172177e-04,-1.39000000e+00,1.63699521e-04,-1.39000000e+00,1.19194326e+00,-1.39000000e+00,7.22208123e-01,
-1.38000000e+00,2.68532918e-04,-1.38000000e+00,1.64150585e-04,-1.38000000e+00,1.18471119e+00,-1.38000000e+00,7.24198125e-01,
-1.37000000e+00,2.66889166e-04,-1.37000000e+00,1.64597859e-04,-1.37000000e+00,1.17745930e+00,-1.37000000e+00,7.26171402e-01,
