# Open-loop AC Monte Carlo simulation mismatch-only output common-voltage
# N B M BN BM NN NV MV
0.0205638 0.0356722 0.0158938 -0.0214004 0.0174576 0.020157 0.00131509 -0.00260057
-0.0223061 -0.0121936 -0.0106417 -0.0141423 -0.0262531 -0.0290553 -0.0113774 -0.000980498
0.00718507 0.0523028 0.0077695 -0.00358104 0.00386208 0.0189887 -0.0111388 -0.00425266
0.0128616 4.12938E-05 0.00625484 0.0124138 0.0207961 0.00428107 0.0184421 -0.00782347
-0.011202 0.000187329 0.000829881 0.00119383 -0.0128865 0.0012189 -0.0122904 -0.00373748
-0.00327066 0.0132488 -0.0140302 -0.0103479 -0.0203297 -0.00893181 -0.00792158 -0.00659063
-0.00562028 -0.060375 -0.0148689 -0.00371038 -0.0152191 -0.0176697 -0.0226201 -0.00440467
0.0193211 0.0451585 0.0107051 0.0203088 0.0186661 -0.00147755 0.0115111 0.000543537
-0.00444184 -0.0744042 0.0156087 -0.0165964 0.00112187 -0.0061359 0.00215764 -0.00331381
-0.025368 -0.0524608 -0.0184366 -0.0156125 0.0119309 -0.00460188 -0.00933022 0.00314433
0.0097001 0.0761444 -0.0197866 0.00060155 0.00823023 -0.0114466 -0.000178737 -0.00506242
0.00858276 -0.0225273 0.00743436 -0.00659715 -0.00481638 -0.000492604 -2.50556E-05 0.00211996
-0.000592556 0.0378297 0.0121506 0.00142173 -0.00405256 0.00484815 0.0120443 -0.0136306
-0.00691057 0.010799 -0.0161452 -0.00855832 -0.00768037 0.0108224 -0.00291377 -0.00611316
-0.0157859 -0.0248197 -0.0123864 0.0128927 -0.012567 -3.93125E-06 -0.0169158 -0.0123475
-0.00297122 -0.0517359 -0.000632053 0.0158469 0.00217057 0.0135136 0.0242553 0.00197211
0.00798269 0.000274761 -0.00154038 -0.0016021 0.00926284 0.00370089 0.0033354 -0.0101789
-0.0185084 -0.0362223 -0.0283759 -0.030507 -0.0286245 -0.0154966 -0.0153639 -0.0171294
0.00183172 -0.0324595 0.0112788 0.0060466 -0.000537464 0.00779942 0.0052187 -0.00594561
0.00769028 -0.0510992 0.00454387 0.00782804 0.0080098 -0.0151718 0.0160875 -0.015779
0.0032834 0.0350832 -0.00612402 -0.00733902 0.00861944 -0.0010302 0.0109002 -0.00538517
0.0107231 0.0533377 -1.87102E-05 -0.000276521 -0.00596972 -0.0115531 -0.00495186 -0.00425201
-0.0240491 -0.00970929 -0.0234921 -0.00775353 -0.014453 -0.0295846 -0.0217872 -0.00172042
0.00983181 0.00230671 0.00640905 0.0125029 0.0129476 -0.00495168 0.0229485 -0.000471034
0.0106788 -0.0132645 0.0157172 -0.0024492 -0.0035415 0.00669079 0.000413319 -0.00256742
-0.0141669 -0.0256225 -0.00826727 -0.0131619 -0.000321612 -0.0074379 -0.0142245 0.00326514
-0.00594687 -0.0387969 0.00525005 0.00536169 -0.00766895 0.0258461 -0.00582972 -0.00157176
0.0135148 -0.0471406 -0.0119381 0.00447492 0.00123579 -0.0154205 -0.000724296 -0.00323978
-0.00306831 0.0279792 0.00754684 0.00151408 0.0075545 0.01519 -0.00787166 0.00260899
0.000706966 0.0680949 -0.000602841 -0.00559184 -0.0162491 0.0104399 0.000405562 0.0010254
-0.0225022 -0.0110863 -0.0116568 -0.00334075 0.00162774 -0.0115171 -0.00966753 0.00143878
-0.001743 -0.000214222 0.00304978 0.0118725 -0.00964626 -0.0109839 0.00855387 -6.49475E-05
-0.00051797 -0.0108545 -0.0101692 -0.00972669 0.000183311 -0.0130977 -0.00140455 -0.00266675
0.00551056 -0.0372286 -0.00379197 -0.0111452 -0.0148556 0.00665476 -0.000698691 -0.0070907
0.00108054 0.0387947 -3.3283E-05 0.00285139 0.00515891 -0.002087 0.00648746 -0.00423828
0.00903013 -0.0362617 0.000589413 0.01833 -0.0109968 -0.00246893 -0.0130005 -0.00293607
0.00677817 0.0590705 -0.00661531 -0.00361767 0.012006 -0.00374264 0.000644164 -0.0091035
-0.0224483 -0.0208703 -0.0164987 -0.0041098 -0.024211 0.00433241 -0.014374 -0.0102025
-0.00411587 -0.0442121 0.0143738 -0.0132601 0.0127393 -0.00548987 -0.00221222 -0.00815855
0.0150356 0.0276375 0.00871611 0.00482921 0.00326608 -0.0056662 0.00688304 -0.00137094
