# Open-loop AC Monte Carlo simulation mismatch-only input voltage offset
# N B M BN BM NN NV MV
0.00318094 -4.95422E-05 0.00119152 0.0023011 0.000875098 -0.000873668 -0.00500716 0.000860328
0.0010778 0.00333297 -0.005675 0.0011273 0.00324254 0.00181566 0.00519114 0.0021177
-0.00389312 -0.00169026 0.00251838 0.00374066 0.0012573 -0.00134197 0.000679593 -0.00407802
0.00334981 0.00337181 0.00243605 -0.00354375 0.00252478 0.00476462 0.0022249 -0.00400021
0.00460928 -0.00585658 0.000957571 0.00782109 -0.00310334 0.00141939 -0.00134492 -0.00316408
0.000353457 -0.00654297 -0.00158279 0.00230091 0.00322617 0.000186638 0.000790773 0.000350437
-0.00307765 0.00377742 -0.00610178 0.00301412 0.000148161 -0.00125406 0.000454449 0.000339251
0.00359986 0.00684693 -0.000148996 -0.00215474 -0.00158351 0.00254745 0.00100417 0.00530567
-0.00062444 -0.00170493 -0.00253284 -0.00160013 -0.00312439 -0.000848544 -0.00495669 0.00075034
-0.00124645 0.0008342 -0.00404261 -0.00188665 -0.00513764 0.00528673 -0.00783056 -0.00200966
0.00222063 0.0057149 0.00224265 -0.00250561 -0.00498224 0.00455764 0.0010354 -0.00325365
-0.00479379 -0.00260608 -0.00344192 -0.00503561 9.59879E-05 -0.00310388 0.00466148 -0.00105172
0.00390597 0.00321832 -0.00193292 0.000986149 0.00309095 0.00119873 -0.000209628 0.00119527
0.00139896 0.00329495 -0.00122471 0.00510413 -0.00308472 0.00233937 0.00148191 -0.00118363
-0.00123403 -0.00647647 0.00390064 0.00504452 0.00092075 -0.00152567 -0.00623028 0.00234145
-0.00412697 -0.00434189 0.00331743 0.000363939 0.00373308 -0.000101747 0.00273059 -0.00217066
0.00237546 0.00277115 0.00252605 -0.00565317 -0.00200979 0.00267997 -0.00234079 -0.00102323
-0.00174009 0.00226582 -0.00181593 0.00315479 -0.00434554 0.000262188 -0.00416839 -0.00396248
-0.00134084 0.000863985 -0.00340179 0.00713583 0.00170524 -9.90205E-05 0.00154892 -0.000236902
-0.00331775 -0.002 0.00027999 -0.00138417 -0.00221501 0.00199835 -0.00664173 0.00149113
0.00190796 0.00120229 0.00261477 0.00269556 -0.00323963 -0.00128005 0.00121839 -0.00730235
0.000491394 -0.00283866 -0.000211707 -0.00634736 0.00517937 0.00205206 -0.00142419 -0.000683211
0.00196592 0.0040046 -0.000326172 0.00376647 -0.00330787 0.00135775 -0.0015176 -0.000532731
-0.00345316 0.00263785 0.00157126 -0.00873561 0.00203061 0.00117927 0.00633364 0.00342141
-0.00113945 -0.00143312 0.00766715 0.00128697 -0.000782312 0.00186315 0.00132098 -0.00343153
-0.00140008 0.00327957 -0.00677759 -0.00147634 -0.00112038 0.0017242 0.00661946 0.00391152
-0.00290217 0.000413406 -0.00180536 -0.000619755 0.00299155 -0.00482717 0.00635424 0.00139372
0.000244056 0.00353487 -0.00198809 -0.0023523 0.000958292 0.00126267 0.00298692 0.0058388
0.00304072 -0.000336192 -0.00427823 -0.00696392 0.00262283 0.000289126 -0.00151409 -0.00318516
-0.00225736 -0.000587002 -0.00399331 0.00131413 -0.00202308 0.000322639 0.00444288 0.00233229
-0.000158416 -0.00369984 0.00151409 0.00450189 0.000588163 -0.00226065 -0.003541 0.00342725
0.00252503 0.000278595 -0.00261672 0.0031157 0.00441463 -0.000746401 0.0029907 -0.00383462
0.00609642 -0.000293637 -0.00141418 -0.00378345 0.00126409 -0.00088112 0.000388015 0.00197833
0.00276489 -0.00193969 0.00148582 -0.000802936 -0.00301483 0.00123703 0.00299133 -0.00215439
0.00180226 0.00450256 0.00424221 0.00395378 -0.00122729 -0.00414845 0.00136306 -0.00554751
0.00209387 0.00478761 0.000321599 -0.000528 -0.00417249 -0.00247207 0.00608527 -0.00135147
-0.00479217 0.00246569 7.51556E-05 -0.00260904 0.00338135 0.000616263 -0.00192689 0.00133333
0.0042668 -0.00178355 -0.00325686 0.00355271 -0.0025663 0.00244209 -0.00117693 0.00319421
-0.000146599 -0.000707264 0.000662295 -0.00473223 -0.00159195 -0.0016624 0.000103782 0.00433938
0.00172907 0.00533266 0.00366856 -0.00441846 -0.00516764 0.000217252 -0.0012777 0.00440945
