# Open-loop AC Monte Carlo simulation mismatch-only GBW
# N B M BN BM NN NV MV
9.79596E+06 1.00681E+07 1.00895E+07 1.00793E+07 9.62693E+06 2.10939E+07 2.04872E+07 2.12109E+07
9.99478E+06 1.00768E+07 9.75905E+06 9.80682E+06 9.71534E+06 2.23639E+07 2.17067E+07 2.23409E+07
1.00064E+07 9.98015E+06 1.02386E+07 9.74662E+06 9.47451E+06 2.16493E+07 2.25469E+07 2.23093E+07
9.96049E+06 1.01201E+07 1.02417E+07 9.71652E+06 9.38096E+06 2.13263E+07 2.16015E+07 2.19238E+07
1.00088E+07 9.82624E+06 9.91444E+06 9.58191E+06 9.451E+06 2.17668E+07 2.18264E+07 2.20936E+07
1.02377E+07 9.94434E+06 9.79496E+06 1.01167E+07 1.01117E+07 2.1473E+07 2.10888E+07 2.16847E+07
9.92628E+06 9.91063E+06 9.81072E+06 9.90198E+06 1.02834E+07 2.08809E+07 2.24474E+07 2.14012E+07
1.00781E+07 9.7236E+06 1.00995E+07 9.61595E+06 9.84826E+06 2.09646E+07 2.16851E+07 2.15391E+07
1.01554E+07 1.02361E+07 9.82923E+06 1.0293E+07 9.80379E+06 2.1813E+07 2.2708E+07 2.1313E+07
9.65703E+06 9.47021E+06 9.8291E+06 1.0048E+07 1.03354E+07 2.20358E+07 2.18835E+07 2.2717E+07
9.88352E+06 1.03567E+07 1.00449E+07 9.61736E+06 9.7191E+06 2.17387E+07 2.14686E+07 2.19899E+07
9.59922E+06 9.69079E+06 9.78094E+06 1.08104E+07 9.91049E+06 2.12975E+07 2.2025E+07 2.28759E+07
9.9832E+06 1.00922E+07 9.53987E+06 9.87917E+06 9.96617E+06 2.23937E+07 2.15892E+07 2.11098E+07
9.77208E+06 1.02192E+07 9.62516E+06 1.00485E+07 9.95877E+06 2.06522E+07 2.28479E+07 2.23322E+07
9.75376E+06 9.9307E+06 1.02048E+07 1.01123E+07 9.59263E+06 2.25417E+07 2.14225E+07 2.31916E+07
1.02509E+07 9.9056E+06 9.83382E+06 9.83472E+06 1.02428E+07 2.11832E+07 2.22079E+07 2.20568E+07
9.61727E+06 9.3871E+06 1.00684E+07 9.68814E+06 1.01819E+07 2.17665E+07 2.13775E+07 2.13277E+07
9.77564E+06 9.80507E+06 9.96296E+06 9.63413E+06 9.89618E+06 2.23412E+07 2.26477E+07 2.12135E+07
9.72076E+06 9.76387E+06 9.7787E+06 9.63699E+06 9.71734E+06 2.23872E+07 2.1917E+07 2.26619E+07
1.00492E+07 9.24142E+06 9.52976E+06 1.02075E+07 9.91108E+06 2.22164E+07 2.16456E+07 2.22074E+07
1.01053E+07 9.64122E+06 1.0121E+07 9.98746E+06 9.25658E+06 2.14449E+07 2.17671E+07 2.12989E+07
9.55138E+06 9.59878E+06 1.01533E+07 9.74071E+06 9.7784E+06 2.26735E+07 2.17534E+07 2.19681E+07
9.60688E+06 9.32264E+06 9.67374E+06 9.94041E+06 1.00134E+07 2.10835E+07 2.16992E+07 2.17882E+07
9.96754E+06 1.01196E+07 9.6896E+06 9.76247E+06 1.03127E+07 2.18931E+07 2.12485E+07 2.3018E+07
9.99554E+06 9.47547E+06 1.02938E+07 9.91084E+06 9.98848E+06 2.0907E+07 2.20722E+07 2.19695E+07
1.01637E+07 1.02085E+07 1.00614E+07 9.33418E+06 9.90426E+06 2.14143E+07 2.25393E+07 2.21622E+07
1.02719E+07 9.67155E+06 1.02306E+07 9.75443E+06 9.9794E+06 2.16869E+07 2.07824E+07 2.26595E+07
9.83958E+06 1.05263E+07 1.00021E+07 9.96861E+06 9.84562E+06 2.16377E+07 2.21136E+07 2.24197E+07
9.85385E+06 9.74862E+06 1.02076E+07 1.01591E+07 1.01292E+07 2.16064E+07 2.21031E+07 2.1448E+07
9.7515E+06 9.83847E+06 9.57687E+06 9.71856E+06 1.01728E+07 2.1411E+07 2.17822E+07 2.24975E+07
9.72438E+06 9.66264E+06 9.79699E+06 9.73303E+06 9.70491E+06 2.24769E+07 2.08041E+07 2.23368E+07
1.00374E+07 1.00414E+07 1.01722E+07 1.00931E+07 9.65472E+06 2.19873E+07 2.13262E+07 2.24453E+07
9.79014E+06 9.51197E+06 9.98226E+06 1.01322E+07 1.03751E+07 2.27587E+07 2.26225E+07 2.27057E+07
9.97005E+06 9.47324E+06 9.85421E+06 9.43351E+06 9.60405E+06 2.22948E+07 2.18316E+07 2.06705E+07
9.88702E+06 1.01806E+07 9.97547E+06 9.7691E+06 9.71785E+06 2.24697E+07 2.11774E+07 2.26591E+07
9.68641E+06 9.61193E+06 9.57296E+06 1.00736E+07 9.94043E+06 2.15832E+07 2.21405E+07 2.23843E+07
1.00906E+07 9.86119E+06 9.77847E+06 1.00321E+07 9.60319E+06 2.19145E+07 2.21488E+07 2.14828E+07
9.83891E+06 9.64013E+06 9.83392E+06 9.63622E+06 1.01436E+07 2.01633E+07 2.15898E+07 2.18965E+07
9.59357E+06 9.83083E+06 1.00764E+07 9.96555E+06 9.81452E+06 2.29296E+07 2.15276E+07 2.24089E+07
9.96409E+06 1.00705E+07 9.68181E+06 9.79174E+06 9.75909E+06 2.07767E+07 2.23885E+07 2.22094E+07
9.73843E+06 9.68137E+06 9.79596E+06 9.89784E+06 1.02348E+07 2.07379E+07 2.17463E+07 2.19448E+07
1.04105E+07 9.11729E+06 1.0044E+07 9.71426E+06 9.7634E+06 2.23924E+07 2.1801E+07 2.1454E+07
9.86937E+06 9.77635E+06 9.77702E+06 9.49558E+06 1.0154E+07 2.20514E+07 2.15933E+07 2.19895E+07
9.76439E+06 1.03506E+07 1.00635E+07 9.81798E+06 9.76132E+06 2.22542E+07 2.1528E+07 2.1733E+07
9.36254E+06 9.89329E+06 9.98661E+06 1.00892E+07 1.01133E+07 2.15131E+07 2.16756E+07 2.20091E+07
9.63958E+06 9.52616E+06 1.00511E+07 9.76356E+06 9.77088E+06 2.16203E+07 2.15518E+07 2.23787E+07
9.76272E+06 1.06904E+07 9.90078E+06 9.43593E+06 1.00948E+07 2.17097E+07 2.25749E+07 2.22076E+07
9.81775E+06 1.00411E+07 1.01566E+07 9.92023E+06 9.58874E+06 2.22512E+07 2.21288E+07 2.24878E+07
1.02114E+07 9.99944E+06 9.9153E+06 9.64314E+06 1.01563E+07 2.08904E+07 2.19768E+07 2.13956E+07
1.00303E+07 1.00114E+07 9.59517E+06 1.01861E+07 9.64607E+06 2.21488E+07 2.20031E+07 2.22842E+07
9.60546E+06 9.79592E+06 1.0001E+07 1.01194E+07 1.00651E+07 2.2567E+07 2.20224E+07 2.28099E+07
