# Open-loop AC Monte Carlo simulation mismatch-only output common-voltage
# N B M BN BM NN NV MV
-0.0131151 -0.0315216 -0.0139446 -0.00822281 -0.0126674 -0.0204944 -0.0224373 0.00140071
0.00247461 -0.0115151 0.00708812 -0.0247402 0.0149924 -0.00329286 -0.00157445 0.00127433
-1.71382E-05 -0.0594052 -0.00112864 0.0121702 -0.00940233 0.0141817 0.0159462 -0.00634209
-0.000506581 0.0189734 -0.00595645 0.00322731 0.000138867 -0.00714273 -0.00503757 -0.00135686
0.0270027 -0.0201517 0.0189446 0.00832008 0.00548674 0.0208318 0.00556348 -0.0120507
-0.00313818 -0.0100349 0.0014153 -0.0054314 -0.0116176 -0.00799148 -0.0106534 -0.0115671
0.00327487 -0.0134808 -0.0140197 -0.0183243 -0.0240767 0.00752533 -0.00186558 -0.00954155
-0.0236443 -0.0435119 -0.00843212 0.000124475 -0.0098658 -0.00843999 -0.00532905 -0.00353952
-0.00705582 0.134416 -0.00442757 -0.00104924 0.0173677 -0.00629478 -0.00763363 -0.0124852
-0.00359771 0.0201616 -0.00133194 0.00770755 0.0050922 -0.000723013 0.00161728 -0.00216849
0.00711969 -0.0390316 0.00519855 -0.0184324 0.00616519 -0.00563689 0.000598476 -0.00177483
-0.0169328 -0.0025473 -0.0140782 -0.0234669 0.00285181 -0.0153409 -0.0310282 -0.00632785
0.00242468 0.0339905 0.00264747 0.013618 0.00937828 -0.000157591 -0.00618805 0.00372927
-0.00191208 -0.0161351 -0.0222403 -0.0165006 -0.0429248 -0.0119206 -0.0123861 -0.00819793
0.0132642 0.0803804 0.0197597 0.0229477 0.00261957 0.0147309 0.015968 -0.00931274
0.00784732 0.00975471 -0.000580621 -0.0196148 0.00582286 -0.0089845 -0.00452687 -0.00228534
-0.00897502 0.0379284 0.00693382 0.00104753 -0.0059242 -0.00806701 0.00709151 -0.00077561
0.0120707 -0.0511611 0.0100011 0.00898824 0.00771343 0.0118234 0.00861972 -0.0033215
-0.00756333 -0.0413951 0.00608779 -0.000877701 -0.0145468 0.00130314 -0.00997695 0.00706375
