# Open-loop AC Monte Carlo simulation mismatch-only input voltage offset
# N B M BN BM NN NV MV
-0.00254296 0.000208336 0.00135064 -0.00295711 -0.0011091 0.00361657 -0.00478881 0.00587855
-0.000828346 -0.00281022 -0.00111731 0.00420482 0.00234648 0.000523409 0.00252398 0.00681343
0.00130732 0.00624556 -0.00131124 0.00504071 -0.00299707 -0.00415698 -0.000765826 0.00283316
-0.00178413 0.00165137 0.000265355 0.00326369 -0.00182348 -0.00304089 0.00140935 0.0041615
0.00101323 -0.00230377 0.00192851 -0.00103672 0.0041878 -0.00447887 -0.00203715 -0.005487
0.00119687 0.00183627 -0.00184316 0.00181818 -0.00475773 -0.00142654 0.000738945 0.000774624
0.00553798 0.00269759 -0.00613133 -0.000537614 0.00331369 0.00280954 -0.00257931 -0.000258342
0.00222543 -0.0028703 0.00206572 -0.00113996 0.00487725 0.000436119 0.00125968 -0.0015573
0.00541121 0.00222465 0.000915688 0.000399132 -0.000438639 0.00554606 -0.00116175 0.00601012
-0.00210383 0.00106181 0.0016714 -0.00262854 -0.00174387 0.00244189 0.00207278 -0.000862566
0.00407296 -0.00324113 0.000511551 0.00557099 0.00284867 0.000253135 0.00211531 -0.00131958
0.00560849 0.00111023 0.0030774 -0.00336046 0.000672402 0.0021969 -0.000375162 8.12592E-07
0.000198036 0.0029743 -0.00588351 0.00112007 0.00368508 -0.00269509 0.00604971 0.00649634
0.000577909 0.00326922 0.000462696 -0.00186249 0.000804357 -0.00419355 -0.000345932 0.00185906
-0.000475606 -0.000295796 -0.0045764 -0.00198407 -0.00350241 -0.00331431 0.00565329 -3.61767E-05
0.00131055 0.00150136 -0.00127728 -0.00621889 -0.00419618 -0.00276057 0.000508834 0.0012476
0.00134812 -2.73113E-05 0.00234923 -0.00378694 0.0021991 -0.00251357 0.00534268 0.00403255
0.000217823 -0.000780332 -0.000283739 -0.00294594 -0.00132269 0.00449404 -0.000588855 0.00529077
0.000308174 -0.00194918 -0.00109501 -0.00144645 -0.000193569 0.000410294 0.0084379 -0.000328248
0.00269706 0.000138354 -0.00268472 0.00238053 -0.00202406 -0.00354291 0.00495774 0.00394554
-0.00324293 -0.000235953 -0.000612231 -0.00293926 0.000177722 -0.00211074 0.00834606 0.00452914
0.00234728 0.00246826 -0.00397066 0.00052508 -0.00186831 -0.00329753 -0.00224694 -0.00272124
-0.00108057 8.53036E-06 0.0031266 -0.00144363 0.00124104 -0.00236388 0.00178864 0.000981365
-0.000903426 0.000836274 -0.00523938 0.001894 -0.000296263 0.00225907 0.00240947 -0.00292385
-0.00583586 0.00509486 -0.000807254 -0.00626427 -0.000890119 0.00291176 0.00181293 0.000549042
-0.000866158 -0.00403962 0.00137652 -0.000217317 -0.00138982 0.00224403 -0.00161514 0.00156295
0.000632104 -0.00105791 0.000481 0.00177243 -0.00145245 -0.000994924 9.59287E-05 -0.000997537
0.00385566 -0.000111111 -0.00120572 -0.000156501 -0.00211064 -0.00165324 0.00355708 0.00321573
-0.00229219 -0.000790591 0.000442618 0.000304995 0.00149921 -0.000440555 -0.00151517 -0.00172773
-0.00313143 -0.00332222 -0.00154094 -0.00584824 -0.00233219 0.000122531 0.00458115 5.17899E-06
0.00201128 0.000203143 -0.00584587 -0.00872516 -0.0018279 -0.00522505 -0.00324695 -0.0080372
-0.00525243 -0.00130514 -0.00253998 0.00386291 0.000238059 0.000510541 0.00250831 0.000142514
-0.000355365 0.00371224 -0.00145964 0.00347358 0.00316397 -0.00187693 -0.00554518 0.00614016
-0.000800046 0.00322501 0.000257333 0.000386307 -0.00154936 0.00588819 0.00397019 0.00631748
-0.00321687 -0.00427497 0.00115376 -0.0014446 0.000338704 0.00263003 0.00289855 -0.00394407
-0.00136499 0.00191359 0.00590257 0.00624735 0.000498062 -0.00266803 -0.00234987 -0.000335256
0.000655306 -0.00267548 0.00499198 0.00937305 -0.00341506 -0.00014509 0.00538281 -0.00154062
0.00122204 -0.00186069 0.00228562 0.00455423 0.000718113 0.00218406 0.000409457 -0.00181337
0.00222239 0.00132482 0.002109 -0.00117136 -0.00220978 0.00214091 0.00079573 -0.00217982
-0.000335019 -0.00152317 0.00380295 0.0029927 0.00142845 -0.00188916 -0.0017304 0.000319832
